proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
03,1,DA782A,S,R2,S,008F,1779100144,2,0.000000,0.0,1,00,0,0,29651669,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,008F,1779100150,3,0.000000,0.0,1,00,0,0,29651669,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,008F,1779100160,4,0.000000,0.0,1,00,0,0,29651669,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,008F,1779100170,5,0.000000,0.0,1,00,0,0,29651669,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,0090,1779100200,1,0.000000,0.0,1,00,0,0,29651670,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0090,1779100204,2,0.000000,0.0,1,00,0,0,29651670,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,0090,1779100210,3,0.000000,0.0,1,00,0,0,29651670,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,0090,1779100220,4,0.000000,0.0,1,00,0,0,29651670,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,0090,1779100230,5,0.000000,0.0,1,00,0,0,29651670,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,0091,1779100260,1,0.000000,0.0,1,00,0,0,29651671,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,0091,1779100264,2,0.000000,0.0,1,00,0,0,29651671,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0091,1779100270,3,0.000000,0.0,1,00,0,0,29651671,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,0091,1779100280,4,0.000000,0.0,1,00,0,0,29651671,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,0091,1779100290,5,0.000000,0.0,1,00,0,0,29651671,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,0092,1779100320,1,0.000000,0.0,1,00,0,0,29651672,0,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
03,1,DA782A,S,R2,S,0092,1779100324,2,0.000000,0.0,1,00,0,0,29651672,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0092,1779100330,3,0.000000,0.0,1,00,0,0,29651672,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,0092,1779100340,4,0.000000,0.0,1,00,0,0,29651672,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,0092,1779100350,5,0.000000,0.0,1,00,0,0,29651672,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,0093,1779100380,1,0.000000,0.0,1,00,0,0,29651673,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,0093,1779100384,2,0.000000,0.0,1,00,0,0,29651673,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,0093,1779100390,3,0.000000,0.0,1,00,0,0,29651673,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,0093,1779100400,4,0.000000,0.0,1,00,0,0,29651673,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,0093,1779100410,5,0.000000,0.0,1,00,0,0,29651673,30,1,1.000,-53,-53.0,39.00,39.0,920.0,71.0,0,115
03,1,DE5C6F,S,R1,S,0094,1779100440,1,0.000000,0.0,1,00,0,0,29651674,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,0094,1779100444,2,0.000000,0.0,1,00,0,0,29651674,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,0094,1779100450,3,0.000000,0.0,1,00,0,0,29651674,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,0094,1779100460,4,0.000000,0.0,1,00,0,0,29651674,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,0094,1779100470,5,0.000000,0.0,1,00,0,0,29651674,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,0095,1779100500,1,0.000000,0.0,1,00,0,0,29651675,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0095,1779100504,2,0.000000,0.0,1,00,0,0,29651675,4,1,1.000,-31,-31.0,61.00,61.0,904.0,93.0,0,113
01,1,E21FB5,S,N1,S,0095,1779100510,3,0.000000,0.0,1,00,0,0,29651675,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,0095,1779100520,4,0.000000,0.0,1,00,0,0,29651675,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,0095,1779100530,5,0.000000,0.0,1,00,0,0,29651675,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,0096,1779100560,1,0.000000,0.0,1,00,0,0,29651676,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,0096,1779100564,2,0.000000,0.0,1,00,0,0,29651676,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,0096,1779100570,3,0.000000,0.0,1,00,0,0,29651676,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,0096,1779100580,4,0.000000,0.0,1,00,0,0,29651676,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,0096,1779100590,5,0.000000,0.0,1,00,0,0,29651676,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,0097,1779100620,1,0.000000,0.0,1,00,0,0,29651677,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,0097,1779100624,2,0.000000,0.0,1,00,0,0,29651677,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,0097,1779100630,3,0.000000,0.0,1,00,0,0,29651677,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,0097,1779100640,4,0.000000,0.0,1,00,0,0,29651677,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,0097,1779100650,5,0.000000,0.0,1,00,0,0,29651677,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,0098,1779100680,1,0.000000,0.0,1,00,0,0,29651678,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,0098,1779100684,2,0.000000,0.0,1,00,0,0,29651678,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,0098,1779100690,3,0.000000,0.0,1,00,0,0,29651678,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,0098,1779100700,4,0.000000,0.0,1,00,0,0,29651678,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,0098,1779100710,5,0.000000,0.0,1,00,0,0,29651678,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,0099,1779100740,1,0.000000,0.0,1,00,0,0,29651679,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,0099,1779100744,2,0.000000,0.0,1,00,0,0,29651679,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,0099,1779100750,3,0.000000,0.0,1,00,0,0,29651679,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,0099,1779100760,4,0.000000,0.0,1,00,0,0,29651679,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,0099,1779100770,5,0.000000,0.0,1,00,0,0,29651679,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,009A,1779100800,1,0.000000,0.0,1,00,0,0,29651680,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,009A,1779100804,2,0.000000,0.0,1,00,0,0,29651680,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,009A,1779100810,3,0.000000,0.0,1,00,0,0,29651680,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,009A,1779100820,4,0.000000,0.0,1,00,0,0,29651680,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,009A,1779100830,5,0.000000,0.0,1,00,0,0,29651680,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,009B,1779100860,1,0.000000,0.0,1,00,0,0,29651681,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,009B,1779100864,2,0.000000,0.0,1,00,0,0,29651681,4,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
01,1,E21FB5,S,N1,S,009B,1779100870,3,0.000000,0.0,1,00,0,0,29651681,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,009B,1779100880,4,0.000000,0.0,1,00,0,0,29651681,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,009B,1779100890,5,0.000000,0.0,1,00,0,0,29651681,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,009C,1779100920,1,0.000000,0.0,1,00,0,0,29651682,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,009C,1779100924,2,0.000000,0.0,1,00,0,0,29651682,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,009C,1779100930,3,0.000000,0.0,1,00,0,0,29651682,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,009C,1779100940,4,0.000000,0.0,1,00,0,0,29651682,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,009C,1779100950,5,0.000000,0.0,1,00,0,0,29651682,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,009D,1779100980,1,0.000000,0.0,1,00,0,0,29651683,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,009D,1779100984,2,0.000000,0.0,1,00,0,0,29651683,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,009D,1779100990,3,0.000000,0.0,1,00,0,0,29651683,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,009D,1779101000,4,0.000000,0.0,1,00,0,0,29651683,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,009D,1779101010,5,0.000000,0.0,1,00,0,0,29651683,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,009E,1779101040,1,0.000000,0.0,1,00,0,0,29651684,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,009E,1779101044,2,0.000000,0.0,1,00,0,0,29651684,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,009E,1779101050,3,0.000000,0.0,1,00,0,0,29651684,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,009E,1779101060,4,0.000000,0.0,1,00,0,0,29651684,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,009E,1779101070,5,0.000000,0.0,1,00,0,0,29651684,30,1,1.000,-52,-52.0,40.00,40.0,920.0,72.0,0,115
03,1,DE5C6F,S,R1,S,009F,1779101100,1,0.000000,0.0,1,00,0,0,29651685,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,009F,1779101104,2,0.000000,0.0,1,00,0,0,29651685,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,009F,1779101110,3,0.000000,0.0,1,00,0,0,29651685,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,009F,1779101120,4,0.000000,0.0,1,00,0,0,29651685,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,009F,1779101130,5,0.000000,0.0,1,00,0,0,29651685,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00A0,1779101160,1,0.000000,0.0,1,00,0,0,29651686,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,00A0,1779101164,2,0.000000,0.0,1,00,0,0,29651686,4,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
01,1,E21FB5,S,N1,S,00A0,1779101170,3,0.000000,0.0,1,00,0,0,29651686,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00A0,1779101180,4,0.000000,0.0,1,00,0,0,29651686,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,00A0,1779101190,5,0.000000,0.0,1,00,0,0,29651686,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00A1,1779101220,1,0.000000,0.0,1,00,0,0,29651687,0,1,1.000,-34,-34.0,58.00,58.0,904.0,90.0,0,113
03,1,DA782A,S,R2,S,00A1,1779101224,2,0.000000,0.0,1,00,0,0,29651687,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,00A1,1779101230,3,0.000000,0.0,1,00,0,0,29651687,10,1,1.000,-32,-32.0,60.00,60.0,920.0,92.0,0,115
01,1,1D462D,S,N2,S,00A1,1779101240,4,0.000000,0.0,1,00,0,0,29651687,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,00A1,1779101250,5,0.000000,0.0,1,00,0,0,29651687,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00A2,1779101280,1,0.000000,0.0,1,00,0,0,29651688,0,1,1.000,-30,-30.0,62.00,62.0,904.0,94.0,0,113
03,1,DA782A,S,R2,S,00A2,1779101284,2,0.000000,0.0,1,00,0,0,29651688,4,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
01,1,E21FB5,S,N1,S,00A2,1779101290,3,0.000000,0.0,1,00,0,0,29651688,10,1,1.000,-33,-33.0,59.00,59.0,920.0,91.0,0,115
01,1,1D462D,S,N2,S,00A2,1779101300,4,0.000000,0.0,1,00,0,0,29651688,20,1,1.000,-68,-68.0,24.00,24.0,920.0,56.0,0,115
01,1,87BC16,S,N3,S,00A2,1779101310,5,0.000000,0.0,1,00,0,0,29651688,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00A3,1779101340,1,0.000000,0.0,1,00,0,0,29651689,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00A3,1779101344,2,0.000000,0.0,1,00,0,0,29651689,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00A3,1779101350,3,0.000000,0.0,1,00,0,0,29651689,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00A3,1779101360,4,0.000000,0.0,1,00,0,0,29651689,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,00A3,1779101370,5,0.000000,0.0,1,00,0,0,29651689,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00A4,1779101400,1,0.000000,0.0,1,00,0,0,29651690,0,1,1.000,-35,-35.0,57.00,57.0,904.0,89.0,0,113
03,1,DA782A,S,R2,S,00A4,1779101404,2,0.000000,0.0,1,00,0,0,29651690,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,00A4,1779101410,3,0.000000,0.0,1,00,0,0,29651690,10,1,1.000,-36,-36.0,56.00,56.0,920.0,88.0,0,115
01,1,1D462D,S,N2,S,00A4,1779101420,4,0.000000,0.0,1,00,0,0,29651690,20,1,1.000,-64,-64.0,28.00,28.0,920.0,60.0,0,115
01,1,87BC16,S,N3,S,00A4,1779101430,5,0.000000,0.0,1,00,0,0,29651690,30,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
03,1,DE5C6F,S,R1,S,00A5,1779101460,1,0.000000,0.0,1,00,0,0,29651691,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00A5,1779101464,2,0.000000,0.0,1,00,0,0,29651691,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,00A5,1779101470,3,0.000000,0.0,1,00,0,0,29651691,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00A5,1779101480,4,0.000000,0.0,1,00,0,0,29651691,20,1,1.000,-63,-63.0,29.00,29.0,920.0,61.0,0,115
01,1,87BC16,S,N3,S,00A5,1779101490,5,0.000000,0.0,1,00,0,0,29651691,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00A6,1779101520,1,0.000000,0.0,1,00,0,0,29651692,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00A6,1779101524,2,0.000000,0.0,1,00,0,0,29651692,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00A6,1779101530,3,0.000000,0.0,1,00,0,0,29651692,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00A6,1779101540,4,0.000000,0.0,1,00,0,0,29651692,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,00A6,1779101550,5,0.000000,0.0,1,00,0,0,29651692,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00A7,1779101580,1,0.000000,0.0,1,00,0,0,29651693,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,00A7,1779101584,2,0.000000,0.0,1,00,0,0,29651693,4,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
01,1,E21FB5,S,N1,S,00A7,1779101590,3,0.000000,0.0,1,00,0,0,29651693,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,00A7,1779101600,4,0.000000,0.0,1,00,0,0,29651693,20,1,1.000,-65,-65.0,27.00,27.0,920.0,59.0,0,115
01,1,87BC16,S,N3,S,00A7,1779101610,5,0.000000,0.0,1,00,0,0,29651693,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00A8,1779101640,1,0.000000,0.0,1,00,0,0,29651694,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00A8,1779101644,2,0.000000,0.0,1,00,0,0,29651694,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00A8,1779101650,3,0.000000,0.0,1,00,0,0,29651694,10,1,1.000,-34,-34.0,58.00,58.0,920.0,90.0,0,115
01,1,1D462D,S,N2,S,00A8,1779101660,4,0.000000,0.0,1,00,0,0,29651694,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00A8,1779101670,5,0.000000,0.0,1,00,0,0,29651694,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00A9,1779101700,1,0.000000,0.0,1,00,0,0,29651695,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,00A9,1779101704,2,0.000000,0.0,1,00,0,0,29651695,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00A9,1779101710,3,0.000000,0.0,1,00,0,0,29651695,10,1,1.000,-36,-36.0,56.00,56.0,920.0,88.0,0,115
01,1,1D462D,S,N2,S,00A9,1779101720,4,0.000000,0.0,1,00,0,0,29651695,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00A9,1779101730,5,0.000000,0.0,1,00,0,0,29651695,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00AA,1779101760,1,0.000000,0.0,1,00,0,0,29651696,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00AA,1779101764,2,0.000000,0.0,1,00,0,0,29651696,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00AA,1779101770,3,0.000000,0.0,1,00,0,0,29651696,10,1,1.000,-36,-36.0,56.00,56.0,920.0,88.0,0,115
01,1,1D462D,S,N2,S,00AA,1779101780,4,0.000000,0.0,1,00,0,0,29651696,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00AA,1779101790,5,0.000000,0.0,1,00,0,0,29651696,30,1,1.000,-51,-51.0,41.00,41.0,920.0,73.0,0,115
03,1,DE5C6F,S,R1,S,00AB,1779101820,1,0.000000,0.0,1,00,0,0,29651697,0,1,1.000,-32,-32.0,60.00,60.0,904.0,92.0,0,113
03,1,DA782A,S,R2,S,00AB,1779101824,2,0.000000,0.0,1,00,0,0,29651697,4,1,1.000,-39,-39.0,53.00,53.0,904.0,85.0,0,113
01,1,E21FB5,S,N1,S,00AB,1779101830,3,0.000000,0.0,1,00,0,0,29651697,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00AB,1779101840,4,0.000000,0.0,1,00,0,0,29651697,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00AB,1779101850,5,0.000000,0.0,1,00,0,0,29651697,30,1,1.000,-49,-49.0,43.00,43.0,920.0,75.0,0,115
03,1,DE5C6F,S,R1,S,00AC,1779101880,1,0.000000,0.0,1,00,0,0,29651698,0,1,1.000,-36,-36.0,56.00,56.0,904.0,88.0,0,113
03,1,DA782A,S,R2,S,00AC,1779101884,2,0.000000,0.0,1,00,0,0,29651698,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00AC,1779101890,3,0.000000,0.0,1,00,0,0,29651698,10,1,1.000,-36,-36.0,56.00,56.0,920.0,88.0,0,115
01,1,1D462D,S,N2,S,00AC,1779101900,4,0.000000,0.0,1,00,0,0,29651698,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00AC,1779101910,5,0.000000,0.0,1,00,0,0,29651698,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00AD,1779101940,1,0.000000,0.0,1,00,0,0,29651699,0,1,1.000,-33,-33.0,59.00,59.0,904.0,91.0,0,113
03,1,DA782A,S,R2,S,00AD,1779101944,2,0.000000,0.0,1,00,0,0,29651699,4,1,1.000,-40,-40.0,52.00,52.0,904.0,84.0,0,113
01,1,E21FB5,S,N1,S,00AD,1779101950,3,0.000000,0.0,1,00,0,0,29651699,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00AD,1779101960,4,0.000000,0.0,1,00,0,0,29651699,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00AD,1779101970,5,0.000000,0.0,1,00,0,0,29651699,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00AE,1779102000,1,0.000000,0.0,1,00,0,0,29651700,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00AE,1779102004,2,0.000000,0.0,1,00,0,0,29651700,4,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
01,1,E21FB5,S,N1,S,00AE,1779102010,3,0.000000,0.0,1,00,0,0,29651700,10,1,1.000,-35,-35.0,57.00,57.0,920.0,89.0,0,115
01,1,1D462D,S,N2,S,00AE,1779102020,4,0.000000,0.0,1,00,0,0,29651700,20,1,1.000,-66,-66.0,26.00,26.0,920.0,58.0,0,115
01,1,87BC16,S,N3,S,00AE,1779102030,5,0.000000,0.0,1,00,0,0,29651700,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
03,1,DE5C6F,S,R1,S,00AF,1779102060,1,0.000000,0.0,1,00,0,0,29651701,0,1,1.000,-37,-37.0,55.00,55.0,904.0,87.0,0,113
03,1,DA782A,S,R2,S,00AF,1779102064,2,0.000000,0.0,1,00,0,0,29651701,4,1,1.000,-38,-38.0,54.00,54.0,904.0,86.0,0,113
01,1,E21FB5,S,N1,S,00AF,1779102070,3,0.000000,0.0,1,00,0,0,29651701,10,1,1.000,-36,-36.0,56.00,56.0,920.0,88.0,0,115
01,1,1D462D,S,N2,S,00AF,1779102080,4,0.000000,0.0,1,00,0,0,29651701,20,1,1.000,-67,-67.0,25.00,25.0,920.0,57.0,0,115
01,1,87BC16,S,N3,S,00AF,1779102090,5,0.000000,0.0,1,00,0,0,29651701,30,1,1.000,-50,-50.0,42.00,42.0,920.0,74.0,0,115
