proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
02,1,1D462D,S,N2-R1,S,0020,1779260780,4,0.000000,0.0,2,00,0,0,29654346,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,0020,1779260790,5,0.000000,0.0,2,00,0,0,29654346,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,0022,1779260820,1,0.000000,0.0,1,00,0,0,29654347,0,1,1.000,-73,-73.0,19.00,19.0,904.0,51.0,0,113
03,1,DA782A,S,R2,S,0022,1779260824,2,0.000000,0.0,1,00,0,0,29654347,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0022,1779260830,3,-7.387764,0.0,1,00,0,0,29654347,10,1,1.000,-78,-78.0,14.00,14.0,960.0,46.0,0,120
02,1,1D462D,S,N2-R1,S,0021,1779260840,4,0.000000,0.0,2,00,0,0,29654347,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,0021,1779260850,5,0.000000,0.0,2,00,0,0,29654347,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,0023,1779260880,1,0.000000,0.0,1,00,0,0,29654348,0,1,1.000,-73,-73.0,19.00,19.0,904.0,51.0,0,113
03,1,DA782A,S,R2,S,0023,1779260884,2,0.000000,0.0,1,00,0,0,29654348,4,1,1.000,-68,-68.0,24.00,24.0,904.0,56.0,0,113
01,1,E21FB5,S,N1,S,0023,1779260890,3,-7.387764,0.0,1,00,0,0,29654348,10,1,1.000,-78,-78.0,14.00,14.0,960.0,46.0,0,120
02,1,1D462D,S,N2-R1,S,0022,1779260900,4,0.000000,0.0,2,00,0,0,29654348,20,2,1.000,-137,-68.5,47.00,23.5,380.0,55.5,1,95
02,1,87BC16,S,N3-R2,S,0022,1779260910,5,0.000000,0.0,2,00,0,0,29654348,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,0024,1779260940,1,0.000000,0.0,1,00,0,0,29654349,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,0024,1779260944,2,0.000000,0.0,1,00,0,0,29654349,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0024,1779260950,3,-7.387764,0.0,1,00,0,0,29654349,10,1,1.000,-78,-78.0,14.00,14.0,960.0,46.0,0,120
02,1,1D462D,S,N2-R1,S,0023,1779260960,4,0.000000,0.0,2,00,0,0,29654349,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,0023,1779260970,5,0.000000,0.0,2,00,0,0,29654349,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,0025,1779261000,1,0.000000,0.0,1,00,0,0,29654350,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,0025,1779261004,2,0.000000,0.0,1,00,0,0,29654350,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0025,1779261010,3,-7.387811,0.0,1,00,0,0,29654350,10,1,1.000,-78,-78.0,14.00,14.0,960.0,46.0,0,120
02,1,1D462D,S,N2-R1,S,0024,1779261020,4,0.000000,0.0,2,00,0,0,29654350,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,0024,1779261030,5,0.000000,0.0,2,00,0,0,29654350,30,2,1.000,-148,-74.0,36.00,18.0,380.0,50.0,0,95
03,1,DE5C6F,S,R1,S,0026,1779261060,1,0.000000,0.0,1,00,0,0,29654351,0,1,1.000,-73,-73.0,19.00,19.0,904.0,51.0,0,113
03,1,DA782A,S,R2,S,0026,1779261064,2,0.000000,0.0,1,00,0,0,29654351,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0026,1779261070,3,-7.387811,0.0,1,00,0,0,29654351,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0025,1779261080,4,0.000000,0.0,2,00,0,0,29654351,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,0025,1779261090,5,0.000000,0.0,2,00,0,0,29654351,30,2,1.000,-145,-72.5,39.00,19.5,380.0,51.5,0,95
03,1,DE5C6F,S,R1,S,0027,1779261120,1,0.000000,0.0,1,00,0,0,29654352,0,1,1.000,-73,-73.0,19.00,19.0,904.0,51.0,0,113
03,1,DA782A,S,R2,S,0027,1779261124,2,0.000000,0.0,1,00,0,0,29654352,4,1,1.000,-68,-68.0,24.00,24.0,904.0,56.0,0,113
01,1,E21FB5,S,N1,S,0027,1779261130,3,-7.387344,0.0,1,00,0,0,29654352,10,1,1.000,-78,-78.0,14.00,14.0,960.0,46.0,0,120
02,1,1D462D,S,N2-R1,S,0026,1779261140,4,0.000000,0.0,2,00,0,0,29654352,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,0026,1779261150,5,0.000000,0.0,2,00,0,0,29654352,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,0028,1779261180,1,0.000000,0.0,1,00,0,0,29654353,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,0028,1779261184,2,0.000000,0.0,1,00,0,0,29654353,4,1,1.000,-66,-66.0,26.00,26.0,904.0,58.0,0,113
01,1,E21FB5,S,N1,S,0028,1779261190,3,-7.387590,0.0,1,00,0,0,29654353,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0027,1779261200,4,0.000000,0.0,2,00,0,0,29654353,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,0027,1779261210,5,0.000000,0.0,2,00,0,0,29654353,30,2,1.000,-146,-73.0,38.00,19.0,380.0,51.0,0,95
03,1,DE5C6F,S,R1,S,0029,1779261240,1,0.000000,0.0,1,00,0,0,29654354,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,0029,1779261244,2,0.000000,0.0,1,00,0,0,29654354,4,1,1.000,-66,-66.0,26.00,26.0,904.0,58.0,0,113
01,1,E21FB5,S,N1,S,0029,1779261250,3,-7.387652,0.0,1,00,0,0,29654354,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0028,1779261260,4,0.000000,0.0,2,00,0,0,29654354,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
01,1,87BC16,S,N3,S,0028,1779261270,5,0.000000,0.0,1,00,0,0,29654354,30,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,0,116
03,1,DE5C6F,S,R1,S,002A,1779261300,1,0.000000,0.0,1,00,0,0,29654355,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,002A,1779261304,2,0.000000,0.0,1,00,0,0,29654355,4,1,1.000,-66,-66.0,26.00,26.0,904.0,58.0,0,113
01,1,E21FB5,S,N1,S,002A,1779261310,3,-7.387652,0.0,1,00,0,0,29654355,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0029,1779261320,4,0.000000,0.0,2,00,0,0,29654355,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,0029,1779261330,5,0.000000,0.0,2,00,0,0,29654355,30,2,1.000,-146,-73.0,38.00,19.0,380.0,51.0,0,95
03,1,DE5C6F,S,R1,S,002B,1779261360,1,0.000000,0.0,1,00,0,0,29654356,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,002B,1779261364,2,0.000000,0.0,1,00,0,0,29654356,4,1,1.000,-65,-65.0,27.00,27.0,904.0,59.0,0,113
01,1,E21FB5,S,N1,S,002B,1779261370,3,-7.387665,0.0,1,00,0,0,29654356,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,002A,1779261380,4,0.000000,0.0,2,00,0,0,29654356,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
02,1,87BC16,S,N3-R2,S,002A,1779261390,5,0.000000,0.0,2,00,0,0,29654356,30,2,1.000,-148,-74.0,36.00,18.0,380.0,50.0,0,95
03,1,DE5C6F,S,R1,S,002C,1779261420,1,0.000000,0.0,1,00,0,0,29654357,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,002C,1779261424,2,0.000000,0.0,1,00,0,0,29654357,4,1,1.000,-65,-65.0,27.00,27.0,904.0,59.0,0,113
01,1,E21FB5,S,N1,S,002C,1779261430,3,-7.387665,0.0,1,00,0,0,29654357,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,002B,1779261440,4,0.000000,0.0,2,00,0,0,29654357,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,002B,1779261450,5,0.000000,0.0,2,00,0,0,29654357,30,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,0,95
03,1,DE5C6F,S,R1,S,002D,1779261480,1,0.000000,0.0,1,00,0,0,29654358,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,002D,1779261484,2,0.000000,0.0,1,00,0,0,29654358,4,1,1.000,-68,-68.0,24.00,24.0,904.0,56.0,0,113
01,1,E21FB5,S,N1,S,002D,1779261490,3,-7.387665,0.0,1,00,0,0,29654358,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,002C,1779261500,4,0.000000,0.0,2,00,0,0,29654358,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,002C,1779261510,5,0.000000,0.0,2,00,0,0,29654358,30,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,0,95
03,1,DE5C6F,S,R1,S,002E,1779261540,1,0.000000,0.0,1,00,0,0,29654359,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,002E,1779261544,2,0.000000,0.0,1,00,0,0,29654359,4,1,1.000,-68,-68.0,24.00,24.0,904.0,56.0,0,113
01,1,E21FB5,S,N1,S,002E,1779261550,3,-7.387665,0.0,1,00,0,0,29654359,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,002D,1779261560,4,0.000000,0.0,2,00,0,0,29654359,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,002D,1779261570,5,0.000000,0.0,2,00,0,0,29654359,30,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,0,95
03,1,DE5C6F,S,R1,S,002F,1779261600,1,0.000000,0.0,1,00,0,0,29654360,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,002F,1779261604,2,0.000000,0.0,1,00,0,0,29654360,4,1,1.000,-68,-68.0,24.00,24.0,904.0,56.0,0,113
01,1,E21FB5,S,N1,S,002F,1779261610,3,-7.387720,0.0,1,00,0,0,29654360,10,1,1.000,-78,-78.0,14.00,14.0,960.0,46.0,0,120
02,1,1D462D,S,N2-R1,S,002E,1779261620,4,0.000000,0.0,2,00,0,0,29654360,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,002E,1779261630,5,0.000000,0.0,2,00,0,0,29654360,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,0030,1779261660,1,0.000000,0.0,1,00,0,0,29654361,0,1,1.000,-72,-72.0,20.00,20.0,904.0,52.0,0,113
03,1,DA782A,S,R2,S,0030,1779261664,2,0.000000,0.0,1,00,0,0,29654361,4,1,1.000,-66,-66.0,26.00,26.0,904.0,58.0,0,113
01,1,E21FB5,S,N1,S,0030,1779261670,3,-7.387765,0.0,1,00,0,0,29654361,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,002F,1779261680,4,0.000000,0.0,2,00,0,0,29654361,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
01,1,87BC16,S,N3,S,002F,1779261690,5,0.000000,0.0,1,00,0,0,29654361,30,1,1.000,-82,-82.0,10.00,10.0,920.0,42.0,0,115
03,1,DE5C6F,S,R1,S,0031,1779261720,1,0.000000,0.0,1,00,0,0,29654362,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,0031,1779261724,2,0.000000,0.0,1,00,0,0,29654362,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0031,1779261730,3,-7.387783,0.0,1,00,0,0,29654362,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0030,1779261740,4,0.000000,0.0,2,00,0,0,29654362,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,0030,1779261750,5,0.000000,0.0,2,00,0,0,29654362,30,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,0,95
03,1,DE5C6F,S,R1,S,0032,1779261780,1,0.000000,0.0,1,00,0,0,29654363,0,1,1.000,-73,-73.0,19.00,19.0,904.0,51.0,0,113
03,1,DA782A,S,R2,S,0032,1779261784,2,0.000000,0.0,1,00,0,0,29654363,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0032,1779261790,3,-7.387763,0.0,1,00,0,0,29654363,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0031,1779261800,4,0.000000,0.0,2,00,0,0,29654363,20,2,1.000,-138,-69.0,46.00,23.0,380.0,55.0,1,95
01,1,87BC16,S,N3,S,0031,1779261810,5,0.000000,0.0,1,00,0,0,29654363,30,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,0,116
03,1,DE5C6F,S,R1,S,0033,1779261840,1,0.000000,0.0,1,00,0,0,29654364,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,0033,1779261844,2,0.000000,0.0,1,00,0,0,29654364,4,1,1.000,-67,-67.0,25.00,25.0,904.0,57.0,0,113
01,1,E21FB5,S,N1,S,0033,1779261850,3,-7.387767,0.0,1,00,0,0,29654364,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0032,1779261860,4,0.000000,0.0,2,00,0,0,29654364,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,0032,1779261870,5,0.000000,0.0,2,00,0,0,29654364,30,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,0,95
03,1,DE5C6F,S,R1,S,0034,1779261900,1,0.000000,0.0,1,00,0,0,29654365,0,1,1.000,-73,-73.0,19.00,19.0,904.0,51.0,0,113
03,1,DA782A,S,R2,S,0034,1779261904,2,0.000000,0.0,1,00,0,0,29654365,4,1,1.000,-69,-69.0,23.00,23.0,904.0,55.0,0,113
01,1,E21FB5,S,N1,S,0034,1779261910,3,-7.387767,0.0,1,00,0,0,29654365,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0033,1779261920,4,0.000000,0.0,2,00,0,0,29654365,20,2,1.000,-137,-68.5,47.00,23.5,380.0,55.5,1,95
02,1,87BC16,S,N3-R2,S,0033,1779261930,5,0.000000,0.0,2,00,0,0,29654365,30,2,1.000,-145,-72.5,39.00,19.5,380.0,51.5,0,95
03,1,DE5C6F,S,R1,S,0035,1779261960,1,0.000000,0.0,1,00,0,0,29654366,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,0035,1779261964,2,0.000000,0.0,1,00,0,0,29654366,4,1,1.000,-65,-65.0,27.00,27.0,904.0,59.0,0,113
01,1,E21FB5,S,N1,S,0035,1779261970,3,-7.387765,0.0,1,00,0,0,29654366,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0034,1779261980,4,0.000000,0.0,2,00,0,0,29654366,20,2,1.000,-139,-69.5,45.00,22.5,380.0,54.5,1,95
02,1,87BC16,S,N3-R2,S,0034,1779261990,5,0.000000,0.0,2,00,0,0,29654366,30,2,1.000,-145,-72.5,39.00,19.5,380.0,51.5,0,95
03,1,DE5C6F,S,R1,S,0036,1779262020,1,0.000000,0.0,1,00,0,0,29654367,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,0036,1779262024,2,0.000000,0.0,1,00,0,0,29654367,4,1,1.000,-68,-68.0,24.00,24.0,904.0,56.0,0,113
01,1,E21FB5,S,N1,S,0036,1779262030,3,-7.387753,0.0,1,00,0,0,29654367,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0035,1779262040,4,0.000000,0.0,2,00,0,0,29654367,20,2,1.000,-140,-70.0,44.00,22.0,380.0,54.0,1,95
01,1,87BC16,S,N3,S,0035,1779262050,5,0.000000,0.0,1,00,0,0,29654367,30,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,0,116
03,1,DE5C6F,S,R1,S,0037,1779262080,1,0.000000,0.0,1,00,0,0,29654368,0,1,1.000,-71,-71.0,21.00,21.0,904.0,53.0,0,113
03,1,DA782A,S,R2,S,0037,1779262084,2,0.000000,0.0,1,00,0,0,29654368,4,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
01,1,E21FB5,S,N1,S,0037,1779262090,3,-7.387720,0.0,1,00,0,0,29654368,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0036,1779262100,4,0.000000,0.0,2,00,0,0,29654368,20,2,1.000,-137,-68.5,47.00,23.5,380.0,55.5,1,95
02,1,87BC16,S,N3-R2,S,0036,1779262110,5,0.000000,0.0,2,00,0,0,29654368,30,2,1.000,-146,-73.0,38.00,19.0,380.0,51.0,0,95
03,1,DE5C6F,S,R1,S,0038,1779262140,1,0.000000,0.0,1,00,0,0,29654369,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
03,1,DA782A,S,R2,S,0038,1779262144,2,0.000000,0.0,1,00,0,0,29654369,4,1,1.000,-65,-65.0,27.00,27.0,904.0,59.0,0,113
01,1,E21FB5,S,N1,S,0038,1779262150,3,-7.387760,0.0,1,00,0,0,29654369,10,1,1.000,-79,-79.0,13.00,13.0,960.0,45.0,0,120
02,1,1D462D,S,N2-R1,S,0037,1779262160,4,0.000000,0.0,2,00,0,0,29654369,20,2,1.000,-136,-68.0,48.00,24.0,380.0,56.0,1,95
02,1,87BC16,S,N3-R2,S,0037,1779262170,5,0.000000,0.0,2,00,0,0,29654369,30,2,1.000,-148,-74.0,36.00,18.0,380.0,50.0,0,95
03,1,DE5C6F,S,R1,S,0039,1779262200,1,0.000000,0.0,1,00,0,0,29654370,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,0039,1779262204,2,0.000000,0.0,1,00,0,0,29654370,4,1,1.000,-69,-69.0,23.00,23.0,904.0,55.0,0,113
01,1,E21FB5,S,N1,S,0039,1779262210,3,-7.387760,0.0,1,00,0,0,29654370,10,1,1.000,-80,-80.0,12.00,12.0,960.0,44.0,0,120
02,1,1D462D,S,N2-R1,S,0038,1779262220,4,0.000000,0.0,2,00,0,0,29654370,20,2,1.000,-141,-70.5,43.00,21.5,380.0,53.5,1,95
02,1,87BC16,S,N3-R2,S,0038,1779262230,5,0.000000,0.0,2,00,0,0,29654370,30,2,1.000,-147,-73.5,37.00,18.5,380.0,50.5,0,95
03,1,DE5C6F,S,R1,S,003A,1779262260,1,0.000000,0.0,1,00,0,0,29654371,0,1,1.000,-76,-76.0,16.00,16.0,904.0,48.0,0,113
03,1,DA782A,S,R2,S,003A,1779262264,2,0.000000,0.0,1,00,0,0,29654371,4,1,1.000,-66,-66.0,26.00,26.0,904.0,58.0,0,113
02,1,E21FB5,S,N1-R1,S,003A,1779262270,3,-7.387766,0.0,2,00,0,0,29654371,10,2,1.000,-147,-73.5,37.00,18.5,384.0,50.5,0,96
02,1,1D462D,S,N2-R2,S,0039,1779262280,4,0.000000,0.0,2,00,0,0,29654371,20,2,1.000,-140,-70.0,44.00,22.0,380.0,54.0,1,95
02,1,87BC16,S,N3-R2,S,0039,1779262290,5,0.000000,0.0,2,00,0,0,29654371,30,2,1.000,-146,-73.0,38.00,19.0,380.0,51.0,0,95
03,1,DE5C6F,S,R1,S,003B,1779262320,1,0.000000,0.0,1,00,0,0,29654372,0,1,1.000,-75,-75.0,17.00,17.0,904.0,49.0,0,113
03,1,DA782A,S,R2,S,003B,1779262324,2,0.000000,0.0,1,00,0,0,29654372,4,1,1.000,-66,-66.0,26.00,26.0,904.0,58.0,0,113
01,1,E21FB5,S,N1,S,003B,1779262330,3,-7.387757,0.0,1,00,0,0,29654372,10,1,1.000,-80,-80.0,12.00,12.0,960.0,44.0,0,120
02,1,1D462D,S,N2-R1,S,003A,1779262340,4,0.000000,0.0,2,00,0,0,29654372,20,2,1.000,-140,-70.0,44.00,22.0,380.0,54.0,1,95
02,1,87BC16,S,N3-R2,S,003A,1779262350,5,0.000000,0.0,2,00,0,0,29654372,30,2,1.000,-148,-74.0,36.00,18.0,380.0,50.0,0,95
03,1,DE5C6F,S,R1,S,003C,1779262380,1,0.000000,0.0,1,00,0,0,29654373,0,1,1.000,-76,-76.0,16.00,16.0,904.0,48.0,0,113
03,1,DA782A,S,R2,S,003C,1779262384,2,0.000000,0.0,1,00,0,0,29654373,4,1,1.000,-70,-70.0,22.00,22.0,904.0,54.0,0,113
01,1,E21FB5,S,N1,S,003C,1779262390,3,-7.387757,0.0,1,00,0,0,29654373,10,1,1.000,-81,-81.0,11.00,11.0,960.0,43.0,0,120
02,1,1D462D,S,N2-R1,S,003B,1779262400,4,0.000000,0.0,2,00,0,0,29654373,20,2,1.000,-142,-71.0,42.00,21.0,380.0,53.0,1,95
02,1,87BC16,S,N3-R2,S,003B,1779262410,5,0.000000,0.0,2,00,0,0,29654373,30,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,0,95
03,1,DE5C6F,S,R1,S,003D,1779262440,1,0.000000,0.0,1,00,0,0,29654374,0,1,1.000,-79,-79.0,13.00,13.0,904.0,45.0,0,113
03,1,DA782A,S,R2,S,003D,1779262444,2,0.000000,0.0,1,00,0,0,29654374,4,1,1.000,-70,-70.0,22.00,22.0,904.0,54.0,0,113
01,1,E21FB5,S,N1,S,003D,1779262450,3,-7.387757,0.0,1,00,0,0,29654374,10,1,1.000,-81,-81.0,11.00,11.0,960.0,43.0,0,120
02,1,1D462D,S,N2-R1,S,003C,1779262460,4,0.000000,0.0,2,00,0,0,29654374,20,2,1.000,-144,-72.0,40.00,20.0,380.0,52.0,1,95
02,1,87BC16,S,N3-R2,S,003C,1779262470,5,0.000000,0.0,2,00,0,0,29654374,30,2,1.000,-151,-75.5,33.00,16.5,380.0,48.5,0,95
